2026-07-02 19:43:29,456 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 中间连接件A2-1
2026-07-02 19:43:29,456 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A2-1
2026-07-02 19:43:29,456 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 中间连接件A2-1
2026-07-02 19:43:29,646 INFO  SwAddin.cs: 339 - Loading config tree
2026-07-02 19:43:29,653 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-07-02 19:43:29,657 INFO  SwAddin.cs: 344 - Showing property manager
2026-07-02 19:43:46,072 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-07-02 19:43:46,116 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:44:04,684 INFO  SwAddin.cs: 294 - Assembly export called for file 总装.SLDASM
2026-07-02 19:44:06,165 INFO  SwAddin.cs: 313 - Saving assembly
2026-07-02 19:44:06,410 INFO  SwAddin.cs: 316 - Opening property manager
2026-07-02 19:44:06,410 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 总装.SLDASM
2026-07-02 19:44:06,412 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 总装.SLDASM
2026-07-02 19:44:06,412 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 总装.SLDASM
2026-07-02 19:44:06,412 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-07-02 19:44:06,414 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-07-02 19:44:06,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 右船体-1
2026-07-02 19:44:06,414 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 右船体-1
2026-07-02 19:44:06,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 右船体-1
2026-07-02 19:44:06,416 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 中间连接件A-1
2026-07-02 19:44:06,416 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A-1
2026-07-02 19:44:06,417 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 中间连接件A-1
2026-07-02 19:44:06,418 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 左船体-1
2026-07-02 19:44:06,419 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 左船体-1
2026-07-02 19:44:06,419 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 左船体-1
2026-07-02 19:44:06,420 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 激光雷达连接件-1
2026-07-02 19:44:06,420 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 激光雷达连接件-1
